id	logFC	adj.P.Val	P.Value	t	AveExpr	-log10(padj)	-log10(pvalue)
MISP	0.996492261	0.000416219	0.000110203	5.616786831	23.45954176	3.38067809854339	3.95780658274638
FBN2	-0.926562647	0.000418487	0.00011092	-5.612724867	23.72524075	3.37831802850932	3.95499013909418
CDK11A	-0.816107705	0.000424771	0.000112704	-5.60273525	25.57264611	3.37184514110242	3.94806067004884
RBM34	-1.344234652	0.000426043	0.00011316	-5.600208533	16.34185527	3.37054656587314	3.94630706121505
CERT1	-2.467869517	0.000427204	0.000113588	-5.598336545	20.439706	3.3693646895708	3.94466754722587
FLRT2	0.91926401	0.000427263	0.000113723	5.597107798	22.58895893	3.36930471446475	3.9441516921907
ANXA3	-0.832598973	0.000430458	0.000114693	-5.591795728	25.72558972	3.36606921647066	3.94046308736589
TNFRSF21	1.016802577	0.000438941	0.000117075	5.578949383	22.49289451	3.35759385127594	3.93153583354588
COL5A3	1.290436193	0.000438964	0.000117278	5.577867997	17.64650891	3.3575710953443	3.93078344887936
IGSF3	-0.643528309	0.000438964	0.000117326	-5.57761281	23.8992419	3.3575710953443	3.93060573549492
GTF2I	-1.001241704	0.000439492	0.00011759	-5.576210879	21.54622983	3.3570490259087	3.929629609633
DPF2	-1.18439701	0.00044006	0.000117864	-5.574755024	17.35768195	3.3564881055765	3.92861882415679
RPS14	-1.12991951	0.000440186	0.000118021	-5.573927939	22.26790364	3.35636377418484	3.9280407098746
COL6A2	0.592699369	0.000442926	0.000118918	5.569200346	25.93928512	3.35366882564184	3.92475240350568
PGAP6	1.116310583	0.000442926	0.000119003	5.568758314	16.80780954	3.35366882564184	3.92444209014509
USP5	-0.775633897	0.000443507	0.000119323	-5.567082977	23.87589521	3.35309952118201	3.92327583620951
RCOR3	-1.739675452	0.000443507	0.000119406	-5.566648297	18.74516578	3.35309952118201	3.92297384991166
ZNF512B	-1.139252553	0.0004445	0.000119797	-5.564607564	17.29065144	3.35212823469377	3.92155405757074
WAPL	-3.290180503	0.000446543	0.000120632	-5.740044352	16.33442179	3.35013671423669	3.91853747179806
SON	-1.068638274	0.000446543	0.000120493	-5.560996746	24.15268571	3.35013671423669	3.91903818254702
LAD1	-1.616617024	0.000446543	0.000120721	-5.560296581	22.88584684	3.35013671423669	3.9182171757119
LIPA	-0.801790848	0.000447754	0.000121173	-5.557487301	23.68158995	3.34896052570189	3.91659413971853
RBM39	-1.483129115	0.000452853	0.000122679	-5.549790526	20.63483076	3.34404275085568	3.91122977276334
NIPSNAP3A	-0.999543356	0.000453311	0.00012293	-5.548520242	20.4568284	3.3436037422664	3.91034211837847
DNAJB11	0.718949058	0.000454004	0.000123359	5.546347109	27.37501102	3.34294032077665	3.9088291598528
GEMIN4	-1.789783319	0.000454004	0.000123371	-5.546290912	17.73313625	3.34294032077665	3.90878691502009
PRKAR2A	-0.678078798	0.000457017	0.000124317	-5.541533776	25.33826856	3.34006764485602	3.90546947874881
ANAPC4	-1.904890588	0.00046235	0.000125896	-5.533678763	18.73410716	3.3350291380352	3.8999880681886
MMP7	-1.603575281	0.000463356	0.000126299	-5.531691282	19.36961264	3.33408520892425	3.89860008805275
ESYT1	-1.944798332	0.000466492	0.000127284	-5.526861139	19.14954035	3.3311557996895	3.8952261851007
MARS1	-0.984451183	0.000467912	0.000127802	-5.52433844	20.66958902	3.32983581681475	3.89346234976003
SRRM2	-0.912366046	0.000468055	0.000127972	-5.523514252	26.59621117	3.3297031110433	3.8928850426624
TBC1D9B	-1.076858126	0.000472726	0.000129381	-5.516712094	21.41387098	3.32539051077937	3.88812949647267
SVEP1	-2.507848319	0.000477774	0.000130895	-5.509485369	19.21054224	3.32077748782968	3.88307694255453
NCAPD3	-1.403306183	0.000478562	0.000131244	-5.507832159	17.11340577	3.32006178931119	3.88192054183784
EIF4G2	-1.078995776	0.000479087	0.000131522	-5.506522159	21.37592057	3.3195856135394	3.88100159561942
U2AF1	-1.468781476	0.000479808	0.000131854	-5.504958807	21.58508673	3.31893251517	3.87990669065949
CCT7	-0.579818825	0.00048103	0.000132323	-5.502752185	24.09288148	3.31782783749692	3.87836466144422
EML4	-0.664309395	0.00048129	0.000132529	-5.501789411	25.16643768	3.31759316177981	3.87768907899581
DBNL	-1.413376572	0.000482379	0.000132964	-5.499759254	22.4415141	3.31661160713374	3.87626592833887
IPO11	-0.921843177	0.000484461	0.000133672	-5.496462856	23.20397478	3.31474117870924	3.87395955398705
BANF1	-0.99942191	0.000493321	0.000136255	-5.484606849	17.39248972	3.30687039682247	3.86564755193156
XRN1	-1.619001293	0.000493407	0.000136416	-5.483875377	18.88671376	3.30679469343605	3.86513468903296
NF2	-1.144074166	0.000498429	0.000137943	-5.47698209	18.93595743	3.30239669714027	3.86030033315875
SEZ6L2	0.700412959	0.000501149	0.000138836	5.472990984	23.94802214	3.30003313190285	3.8574979072662
ACTR1A	-0.999412744	0.000502265	0.000139557	-5.4697852	22.86898166	3.29906708430604	3.85524837497521
BOC	-0.619610014	0.000502265	0.000139573	-5.469714277	26.77536438	3.29906708430604	3.85519858662055
ACE	1.23566574	0.000502265	0.000139673	5.469271025	16.59789865	3.29906708430604	3.85488753865534
UBE2N	-1.029863419	0.000502265	0.000139747	-5.468942829	21.82233299	3.29906708430604	3.85465750650007
RAI14	-1.463235135	0.000502265	0.000139845	-5.468511659	22.62092679	3.29906708430604	3.85435305672348
APEH	-0.674146285	0.000510654	0.000142323	-5.457653674	26.4558635	3.29187326187412	3.84672491041518
CCDC43	-1.434175842	0.00051274	0.000143047	-5.454518034	19.5244484	3.2901028009492	3.84452124584269
USP48	-2.448433274	0.000514383	0.000143649	-5.452383584	18.41816387	3.2887133929769	3.84269739296471
PSMD14	-0.933205013	0.000516871	0.000144488	-5.448330203	20.97198524	3.28661783404103	3.8401682203828
RRM1	-2.783656095	0.000517846	0.000144905	-5.487712236	19.89600111	3.28579937402698	3.83891662878041
PSMD5	-0.929530483	0.000517969	0.000145083	-5.445790746	22.16205539	3.28569623162892	3.83838347273611
SSC5D	1.927071754	0.00051864	0.000145416	5.444377893	18.43906751	3.28513399140515	3.83738780579186
DNAJA2	-1.416041444	0.000522517	0.000146648	-5.439169238	21.09611602	3.28189957529138	3.83372385559435
SRM	-1.089692236	0.000524326	0.000147302	-5.436425671	21.38383423	3.28039860618755	3.83179135646309
CLASRP	-1.513041546	0.000525606	0.000147808	-5.434310359	17.11725851	3.27933968577701	3.83030205943355
NSUN2	-1.124505579	0.000528689	0.000149046	-5.429168634	20.39993019	3.27679972551128	3.82667967478894
TSPAN4	1.17199008	0.000528689	0.000149078	5.429036209	23.20228527	3.27679972551128	3.82658644228518
MPDZ	-2.042622564	0.000528689	0.000149117	-5.428874699	17.72088185	3.27679972551128	3.82647284222555
SYNGR1	-1.616648393	0.000529024	0.000149359	-5.427876113	19.59475132	3.27652462507042	3.82576860277146
RBM15	-1.369999058	0.000532281	0.000150427	-5.423485946	18.7351122	3.27385903587952	3.82267420564193
TBC1D8	-1.097138872	0.000536528	0.000151777	-5.417984675	16.86095978	3.27040760840785	3.81879403562028
STK3	-1.983106317	0.000537461	0.000152288	-5.415915743	18.84766594	3.26965304415524	3.81733431688134
CHEK2	-1.294301491	0.000537461	0.00015234	-5.415703246	20.4343074	3.26965304415524	3.81718604874263
VLDLR	0.747501404	0.000538147	0.000152754	5.414032931	23.82719452	3.26909907643655	3.81600740854739
RPL11	-0.852330718	0.000538147	0.000152835	-5.413708332	21.81348832	3.26909907643655	3.81577717870366
PSMC5	-0.978290887	0.000539089	0.000153253	-5.412027809	22.38888635	3.2683395297704	3.81459101520633
SLIT2	-0.635008005	0.000540537	0.000153815	-5.409774899	24.16908137	3.26717457304119	3.81300131018104
LRP4	0.766877883	0.000541649	0.000154282	5.407907963	23.9797885	3.26628205431733	3.81168473989069
USP24	-0.881381177	0.000542489	0.000154673	-5.406352792	22.17945595	3.26560906353977	3.81058549091863
NUDCD1	-0.76615929	0.000547351	0.000156212	-5.400264733	25.9848688	3.26173408413108	3.80628560724741
DDX3X	-1.128700311	0.000549622	0.000157013	-5.397119325	19.40473619	3.25993589187395	3.80406438838992
TAF5	-0.981061602	0.000553377	0.00015824	-5.392336528	16.34066515	3.25697889539504	3.8006837257469
NACA2	-1.077410176	0.000559846	0.000160246	-5.384600761	18.69150792	3.25193142040109	3.79521280236833
EIF2B3	-0.995182899	0.000569259	0.000163099	-5.373771035	18.65807434	3.24469009445118	3.78754870171762
CCT2	-0.68359623	0.000571789	0.000163983	-5.370454624	24.80033488	3.24276420379659	3.78520117261617
PSMD6	-0.956981179	0.000573379	0.000164599	-5.368156592	23.32506529	3.24155821712921	3.78357280761586
RECQL	-0.937297508	0.000574223	0.000165001	-5.36665937	23.5604846	3.24091941620553	3.7825134237063
CCT6A	-0.646813683	0.000577381	0.000166248	-5.362045192	24.53363776	3.23853751164152	3.77924357065156
TUBB	-0.839518916	0.000577381	0.000166279	-5.361932037	27.53637014	3.23853751164152	3.779162596
ARFGEF2	-1.622474429	0.000577381	0.000166391	-5.361517965	21.50509995	3.23853751164152	3.77887016816575
CLDN1	0.983279907	0.000579376	0.000167128	5.358811978	21.05847326	3.23703949892074	3.77695078393788
PPM1F	-1.090819554	0.000579528	0.000167333	-5.358059336	20.10248965	3.23692557617713	3.77641840270395
LOXL2	-0.615395278	0.000587524	0.000169806	-5.349078018	28.34766292	3.23097438802699	3.77004696826843
RNMT	-1.216236872	0.000587827	0.000170057	-5.348172308	22.3774428	3.23075046984267	3.76940548664332
EIF3I	-0.827313113	0.000589035	0.000170571	-5.346327189	24.89191828	3.22985889900702	3.76809480441444
BTF3L4	-1.054037101	0.000592369	0.000171701	-5.342284788	21.98235517	3.22740767716165	3.76522717546682
PRRT3	-1.639493587	0.000592941	0.000172032	-5.341107112	19.80718088	3.2269885185231	3.76439076163433
GMPS	-0.711247603	0.000595696	0.00017306	-5.337464111	25.4489995	3.2249753161069	3.76180330062099
NOB1	-1.565786431	0.000595696	0.000173164	-5.337098045	16.04954187	3.2249753161069	3.76154239076219
INHBB	0.735122645	0.000599105	0.000174321	5.333023904	25.25108973	3.22249705586724	3.75865029140547
SMARCA4	-0.939793543	0.000603311	0.000175713	-5.32816315	23.36057786	3.21945875624211	3.75519610635099
HDAC7	-1.324453456	0.000605518	0.000176815	-5.324346706	19.71128792	3.21787294222451	3.75248089463461
ITGB8	-1.319157891	0.000605518	0.00017685	-5.324226057	21.23403152	3.21787294222451	3.75239493584923
MYO1E	-1.36235552	0.000605518	0.000176862	-5.324181508	17.83841237	3.21787294222451	3.75236546818183
IL13RA1	1.122020451	0.000608378	0.000177867	5.320721416	20.16325829	3.21582649917419	3.74990461991673
COL5A1	1.096402473	0.00060929	0.000178304	5.319225174	17.08832881	3.21517594969509	3.74883891392817
LMNB2	-0.52988539	0.000610155	0.000178727	-5.317777514	26.37756561	3.21455982549129	3.74780983437037
XRCC1	-3.673310655	0.000611877	0.000179402	-5.495338294	19.98349124	3.21333587130215	3.74617271968589
CNDP2	-0.707743215	0.000613518	0.000180054	-5.313262811	24.76981457	3.21217269098751	3.74459722609147
CD46	-0.71768994	0.000614319	0.00018046	-5.311887128	24.23555137	3.21160605237122	3.74361904696836
SERPINB6	-0.739786229	0.000615883	0.000181092	-5.309756877	24.01065336	3.21050178342085	3.74210073484661
FLT1	1.235347496	0.000615924	0.000181275	5.309138592	18.62816077	3.21047287292794	3.74166208620065
SREK1IP1	-1.290526802	0.000616922	0.000181741	-5.307574119	19.7442026	3.20976974214338	3.74054708664288
TCEA1	-0.856779147	0.000626232	0.000184802	-5.297391152	22.78400428	3.20326474401974	3.73329333298462
PQBP1	-1.974192835	0.000626232	0.000184833	-5.297289966	20.32157177	3.20326474401974	3.73322048745337
RPS26	-0.893199543	0.000626673	0.000185137	-5.2962859	22.28872321	3.2029590163318	3.73250677795146
XRCC4	-1.720797409	0.000629133	0.00018604	-5.293323899	21.07887363	3.20125753410918	3.73039366916052
SEMA5B	0.614577902	0.000629452	0.000186466	5.291930747	24.58298507	3.20103738220416	3.72940034540227
NOL9	-1.200214229	0.000629452	0.000186485	-5.291868494	17.60285137	3.20103738220416	3.72935609511115
PSMD1	-0.972631454	0.000633214	0.000187776	-5.287666718	24.15894509	3.1984494917005	3.72635991650885
GSN	-0.529748944	0.000633366	0.000187998	-5.286948505	28.60523034	3.19834525389229	3.72584677091496
TIMP3	-1.89971318	0.000637368	0.000189363	-5.282542878	20.32836548	3.19560974470961	3.7227048746759
EFL1	-1.301847341	0.000641026	0.000190666	-5.278370229	17.08570526	3.19312435514962	3.71972674444147
PUS1	-1.807483043	0.000641026	0.000190807	-5.27792011	18.10469152	3.19312435514962	3.71940569668848
PTGES3	-1.389739652	0.000641278	0.000191061	-5.277112213	21.61777322	3.19295365894833	3.71882795351717
TPM3	-0.731965668	0.000641733	0.000191375	-5.276111281	26.66644313	3.19264562729849	3.71811479629368
DKC1	-1.17173748	0.000642205	0.000191695	-5.27509645	23.77705353	3.19232631748027	3.71738921472094
TSC1	-0.961736346	0.000646172	0.000193059	-5.270783609	16.56407843	3.18965186480948	3.71430994768288
RANBP3	-0.699883429	0.000648869	0.000194046	-5.267685341	24.16176786	3.18784297395426	3.71209530523436
COLGALT1	-1.183758324	0.000655492	0.000196283	-5.260719472	21.26774576	3.18343260432028	3.70711731286002
CSPG5	0.840995594	0.000655492	0.000196392	5.260382561	23.0171274	3.18343260432028	3.7068762071123
WDR36	-0.9824387	0.000658992	0.000197624	-5.256583432	21.33212162	3.18111985760166	3.70416031463383
MSRB3	-1.418891374	0.000667172	0.000200263	-5.248530139	16.85097718	3.17576218854037	3.69839928225989
STAT3	-1.48514105	0.000685001	0.000205806	-5.231974281	18.35166514	3.16430879450149	3.68654196811145
GOT2	-0.523481716	0.000687666	0.000206798	-5.229060242	25.45280718	3.16262244777869	3.68445366573846
FXR2	-1.630536445	0.000689295	0.00020748	-5.227065026	17.17243573	3.16159487177462	3.68302376067845
RPL30	-1.743099491	0.000694026	0.000209098	-5.222361837	19.31055555	3.15862425945146	3.67965012114272
SND1	-0.766694536	0.000696088	0.000209914	-5.220003996	23.88271359	3.15733585306396	3.67795859562442
ESF1	-1.469163995	0.000696088	0.000210107	-5.219446649	20.83438813	3.15733585306396	3.67755947824264
CTH	-1.183810365	0.000706704	0.000213508	-5.209729337	17.87897609	3.15076245053753	3.6705858476143
LGI2	-0.705667607	0.000706738	0.000213715	-5.20914279	22.20922728	3.15074155684343	3.67016499496925
RACK1	-1.046346305	0.000709363	0.000214721	-5.20671654	27.22234977	3.14913146784448	3.66812547890738
ITGA1	-2.222842763	0.000709363	0.000214904	-5.205787136	18.77465017	3.14913146784448	3.66775550092661
STAU1	-0.767264657	0.000709829	0.000215244	-5.204833678	23.8730246	3.14884626156394	3.66706894581256
LRIG3	-0.741763879	0.000712463	0.000216241	-5.202039612	22.29788138	3.14723768474131	3.66506195892292
HDGF	-0.739742027	0.000716396	0.000217634	-5.198157354	28.96528266	3.14484684770125	3.66227325576195
FGFR2	-0.905159028	0.000722057	0.000219587	-5.192759853	22.1125304	3.14142851737723	3.65839337458344
SERPINH1	-0.868395805	0.000722057	0.000219757	-5.192294539	25.68331832	3.14142851737723	3.65805728229308
AHNAK	-1.144594877	0.000728931	0.000222052	-5.222842859	28.01000464	3.13731357968957	3.65354531082603
FUBP3	-0.948737548	0.000731203	0.000222948	-5.183590427	17.37314447	3.13596203543509	3.65179641922314
IARS2	-1.019000994	0.000732304	0.000223487	-5.182131276	22.71025923	3.13530859364796	3.65074773424331
DDB2	-1.209245933	0.000740778	0.00022628	-5.174639612	20.60504194	3.13031192403195	3.64535382993163
QSOX1	-0.488742401	0.00074395	0.000227456	-5.171513189	29.64693323	3.12845625189201	3.64310260254683
PRKAA1	-1.515435775	0.000745567	0.000228159	-5.169654611	20.57207862	3.12751332280412	3.64176239529699
PPM1A	-1.446957855	0.000748011	0.000229115	-5.167133428	22.0830687	3.12609201549894	3.63994647692157
HEG1	0.641427703	0.000749538	0.000229792	5.165356117	26.1009947	3.12520634444083	3.63866509495292
PRPF38B	-1.271391117	0.000752074	0.000230779	-5.162773236	21.67523109	3.12373942508586	3.63680371284325
BCL7C	-1.102017192	0.000753795	0.000231517	-5.160849743	20.76675245	3.12274674759696	3.63541711378156
QSER1	-1.136797909	0.000755631	0.000232449	-5.15842795	19.7154559	3.12169023331668	3.63367231781996
WDHD1	-1.100881182	0.000755631	0.000232502	-5.158292196	23.87511434	3.12169023331668	3.63357330692358
DCHS1	0.750486437	0.000759073	0.000233773	5.155010196	22.89791811	3.11971645602459	3.63120564983859
TRHR	-1.564396184	0.000759747	0.000234192	-5.153931012	18.21607543	3.11933100613584	3.63042794451215
CFDP1	-0.88008127	0.000761658	0.000234993	-5.151874806	22.54775716	3.1182399919859	3.62894507435231
COL18A1	0.804379594	0.000766185	0.000236603	5.147765301	28.46511542	3.11566635467739	3.6259797530505
AHSA1	-0.784951534	0.000768489	0.000237529	-5.14541578	25.69936479	3.11436234452532	3.62428335963445
ARCN1	-0.627556564	0.000769832	0.000238159	-5.143823627	24.52118576	3.11360404032564	3.62313300190598
BTF3	-1.509800692	0.000771607	0.000238923	-5.141896685	21.39066687	3.11260384110127	3.62174204073869
ITGA5	1.401063748	0.00077325	0.000239647	5.140075861	19.56506015	3.11168007132478	3.62042800331563
YBX2	-1.324307595	0.000776272	0.0002408	-5.137190704	16.06511253	3.10998607848272	3.61834351741421
DENND4C	-3.111194815	0.000778254	0.000241632	-5.27784072	17.4627304	3.10887863849194	3.61684555141207
FNBP4	-1.13659332	0.000778863	0.000242195	-5.133717626	22.90523015	3.10853892689293	3.6158348269024
WDR61	-0.994044645	0.000778863	0.000242255	-5.133569202	23.95034507	3.10853892689293	3.6157272506033
CTSL	-0.631790964	0.000779555	0.000242763	-5.132309477	24.09064793	3.10815323858436	3.61481750425376
NECAP1	-1.15350626	0.000779555	0.000242905	-5.131959628	18.22150165	3.10815323858436	3.61456354550751
IGSF9	0.597579817	0.000780329	0.000243639	5.130146651	24.96129607	3.10772225274621	3.61325319169965
ISG15	-0.921880538	0.000780329	0.000243726	-5.12993254	20.54095455	3.10772225274621	3.61309813903757
NAA25	-0.73275596	0.000780329	0.000243799	-5.129753009	23.74282564	3.10772225274621	3.61296808007684
GPATCH4	-2.718034062	0.000780608	0.00024434	-5.270715039	21.25722832	3.10756700219895	3.61200543045897
VASN	0.821774429	0.000780608	0.000244237	5.12867381	26.16840104	3.10756700219895	3.61218854318142
AKT1	1.165172836	0.000780608	0.000244538	5.127933142	22.28471543	3.10756700219895	3.61165364407415
EIF2B2	-1.08466985	0.000781508	0.000245038	-5.126706347	18.82735477	3.1070665719147	3.6107665608983
PPWD1	-1.756865433	0.000785989	0.000246662	-5.122739255	19.80687847	3.10458353191572	3.6078977514485
FNTB	-1.201520323	0.0007901	0.000248172	-5.119074367	17.54863191	3.10231793820358	3.60524721933792
LIMCH1	-2.317661626	0.00079153	0.000248842	-5.11745637	18.97946766	3.10153262017301	3.60407631679138
METTL5	-1.067103839	0.000796259	0.000250551	-5.113349719	17.16401401	3.09894564586131	3.60110385956044
TGFBI	0.506817594	0.000796887	0.00025097	5.112346161	24.58207286	3.09860325797123	3.60037818932826
OSBPL8	-1.295940481	0.000807943	0.00025477	-5.103335228	18.47855979	3.09261927741683	3.59385171292036
FAM133A	-1.195615921	0.000807943	0.000254908	-5.103010302	21.11866016	3.09261927741683	3.59361653447449
RCC1	-0.648407826	0.000807943	0.000255128	-5.102492893	24.94921406	3.09261927741683	3.59324187546241
DNPEP	-0.592054782	0.000817167	0.000258269	-5.095160759	23.84831542	3.08768917998291	3.58792771901792
RPS20	-0.881364265	0.000820188	0.00025972	-5.091805053	22.31575933	3.08608658907427	3.58549460579928
SCAMP1	-1.23554118	0.000820188	0.000259882	-5.091430877	20.88726202	3.08608658907427	3.58522379965016
POFUT2	-0.622320364	0.000820188	0.000259909	-5.091368452	24.02560701	3.08608658907427	3.58517868170459
NAP1L4	-0.859546286	0.000826035	0.000261992	-5.086588254	22.71431826	3.08300155076093	3.58171196978293
DDX6	-0.902368721	0.00082734	0.000262637	-5.08511719	22.55836588	3.08231597801842	3.58064409102684
COPS4	-1.51587124	0.000829669	0.000263607	-5.082909604	20.18349323	3.08109513671408	3.57904306137314
ARHGEF40	-1.169984116	0.000829957	0.000264224	-5.081511075	17.93610564	3.08094440780041	3.57802773708418
RABEP1	-1.169984116	0.000829957	0.000264224	-5.081511075	17.93610564	3.08094440780041	3.57802773708418
SPTBN1	-0.744453064	0.000829957	0.000264393	-5.081129197	27.28728853	3.08094440780041	3.57775004730144
PLS1	-0.922396666	0.000832913	0.000265566	-5.078478823	22.93081694	3.07940035944934	3.57582752778888
