id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	-log10(pvalue)	-log10(padj)
TRPA1	6.743464711	1.90013133	1.177767246	1.613333481	0.106672076	0.221634457	0.971949252799274	0.654362719928916
WNT7B	2435.610497	0.128911461	0.079902986	1.613349728	0.106668548	0.221634457	0.971963616598382	0.654362719928916
ENO4	5.355663762	2.214769355	1.372992787	1.613096133	0.106723624	0.221714293	0.971739435896791	0.654206308820813
PLEKHA2	61.8139991	0.815884701	0.50588128	1.612798757	0.106788236	0.221821249	0.971476587398152	0.653996853671864
RP5-894A10.2	14.00429762	0.758534768	0.470395132	1.612548085	0.106842725	0.221907152	0.971255043924989	0.653828700363394
PCMT1	184.0961837	-0.386756616	0.239892024	-1.612211232	0.106915982	0.221988642	0.970957370791081	0.653669245562487
TMEM74	13.06048945	0.867923241	0.538337928	1.612227554	0.106912431	0.221988642	0.970971795251178	0.653669245562487
FBXL6	794.1658995	0.149394011	0.092665468	1.612186437	0.106921376	0.221988642	0.970935460826819	0.653669245562487
AKR1C2	11.33708081	1.016185983	0.630363153	1.612064375	0.106947932	0.222016496	0.970827608751843	0.653614755929465
SOGA3	11.35564136	1.005325919	0.623814723	1.611577734	0.107053859	0.222209091	0.970397672954328	0.653238177211667
ZNF548	68.9106819	-0.529159088	0.328464584	-1.61100805	0.107177968	0.222439374	0.969894481055728	0.652788335806647
OCEL1	254.4955419	-0.228824044	0.142094901	-1.610360699	0.107319135	0.222686403	0.969322836430967	0.652306299725488
RP11-372E1.6	2.827130247	1.999242159	1.241502082	1.610341366	0.107323353	0.222686403	0.969305767544541	0.652306299725488
EFHC2	21.58958509	-0.703604804	0.437001747	-1.610073206	0.107381876	0.222780473	0.969069013025685	0.652122878309796
CLCN3	453.4951859	-0.340492314	0.211492485	-1.609949943	0.107408785	0.222793783	0.96896019609463	0.652096932198781
APPL2	445.2830166	-0.183993073	0.114291164	-1.609862624	0.10742785	0.222793783	0.96888311590466	0.652096932198781
GMPR	161.0200564	0.322897814	0.20057212	1.609883835	0.107423219	0.222793783	0.968901837875701	0.652096932198781
ERMP1	1382.861822	0.130835033	0.081275969	1.609762819	0.107449645	0.222811635	0.968795015024057	0.652062134484112
AC125232.1	62.53804262	-0.850205435	0.528225803	-1.60954923	0.107496299	0.222881025	0.968606487855786	0.65192690365333
GJA3	9.793429282	0.960834414	0.597030693	1.609355138	0.107538709	0.222941598	0.968435181523969	0.651808890262097
APPL1	923.1981706	0.292449766	0.181728969	1.60926333	0.107558774	0.222955839	0.968354156691106	0.651781149408683
PDK3	27.05446672	-0.574361125	0.356976986	-1.608958414	0.107625435	0.223066653	0.968085080205254	0.651565349037307
SLC26A9	18.33066339	0.725371327	0.45100468	1.608345453	0.107759541	0.223317209	0.967544267151364	0.65107780856419
KRR1	818.0685566	0.146314608	0.09097713	1.608257012	0.107778901	0.223329938	0.967466249131801	0.651053054641552
RP11-347C12.3	15.83664048	0.975247914	0.606752024	1.607325357	0.107983015	0.223725446	0.96664455073417	0.650284617472873
ALG6	66.08817957	-0.874541473	0.544220562	-1.606961468	0.108062821	0.223835899	0.966323699310778	0.650070259687424
RP3-436N22.3	4.888405141	1.54731819	0.962883309	1.606963351	0.108062408	0.223835899	0.966325359122748	0.650070259687424
EFNA2	212.7053415	0.266289933	0.165750195	1.606573879	0.108147876	0.223939961	0.965982005587236	0.649868401761499
CNTD2	25.42214862	0.902666937	0.56185071	1.606595705	0.108143085	0.223939961	0.966001245456101	0.649868401761499
CASC4	1089.454874	-0.1062115	0.066118941	-1.606370247	0.108192584	0.223939961	0.965802506680991	0.649868401761499
HDHD2	263.6372698	-0.270295652	0.168262238	-1.606395197	0.108187106	0.223939961	0.965824496408144	0.649868401761499
PCGF5	343.2898413	-0.223764852	0.139298188	-1.606373033	0.108191972	0.223939961	0.965804963309392	0.649868401761499
ANKRD37	15.81266737	0.848208283	0.528018943	1.606397449	0.108186611	0.223939961	0.965826483486534	0.649868401761499
EREG	4.341010806	1.467042991	0.913302996	1.606304806	0.108206955	0.223942272	0.96574482406265	0.649863919982702
HCN4	166.1367091	-0.325258431	0.202516946	-1.606080074	0.108256317	0.224016992	0.965546752173694	0.64971903857675
CTD-2154I11.2	5.585557803	-1.24543564	0.775541593	-1.605891484	0.108297755	0.224075296	0.965380546156005	0.649606021208257
PSME3	3427.311245	0.081086616	0.050499855	1.605680176	0.108344199	0.224143944	0.965194336856706	0.649472990560904
SNRPA	2695.011154	-0.121820861	0.075885404	-1.605326645	0.108421938	0.22427731	0.964882834140984	0.649214661505068
CTH	51.64743821	-0.459183918	0.286158087	-1.604651202	0.108570587	0.22452982	0.964287814100187	0.648725971803562
CLEC18B	7.582187242	-2.339837352	1.458133518	-1.604679766	0.108564297	0.22452982	0.964312975532027	0.648725971803562
ZNF234	54.52659634	0.399674907	0.249100559	1.604472142	0.10861002	0.224583882	0.964130106331251	0.648621415526212
PHKG2	411.9753844	-0.163918773	0.102182539	-1.604175963	0.108675271	0.22469131	0.963869268149706	0.648413723718065
CTC-503J8.6	62.80902934	2.012727874	1.254939463	1.603844594	0.108748312	0.224814815	0.963577475474704	0.648175072725991
IFT43	425.5041993	-0.183634514	0.114534167	-1.603316453	0.108864806	0.225028108	0.963112497015017	0.647763231280303
IL27RA	391.097551	0.207833278	0.129640304	1.603153277	0.108900818	0.225075012	0.962968858062848	0.647672718028794
VPS45	17.90312365	0.839210037	0.523570405	1.602859957	0.108965576	0.225181308	0.962710681091439	0.647467662530157
ARHGAP29	17809.00051	0.136928872	0.085431808	1.602785607	0.108981996	0.225187697	0.962645242276582	0.647455340601186
REM1	64.71835362	-0.396041061	0.24713143	-1.602552376	0.109033515	0.225266602	0.962439986992432	0.647303191952495
SF3A2	3172.520821	0.145948398	0.09111388	1.601823985	0.109194538	0.225571697	0.961799084852772	0.646715393198587
PCDHGC5	3.373655262	2.138817772	1.33549005	1.601522806	0.109261173	0.225681758	0.961534141321961	0.646503543802683
TCF4	79.61278218	-0.754818774	0.471422227	-1.601152281	0.109343195	0.22582357	0.961208240206698	0.646230731203259
CCDC57	172.0388396	-0.365600655	0.228399657	-1.600705795	0.109442097	0.226000204	0.960815594107114	0.645891168834748
METTL18	83.08572626	-0.371157939	0.231884401	-1.600616246	0.109461942	0.226009769	0.960736851165172	0.645872788591089
OR7E108P	6.63337465	-1.202677932	0.751408752	-1.600564178	0.109473482	0.226009769	0.960691068182827	0.645872788591089
KAAG1	4.81594955	-1.369137287	0.855562308	-1.600277706	0.10953699	0.226113254	0.960439197352379	0.645673980023693
AL162759.1	15.19217821	-0.842863058	0.526945665	-1.599525555	0.109703875	0.226430085	0.959778031847393	0.64506587041023
CSRNP3	16.54521317	-0.96420202	0.602946055	-1.599151386	0.109786969	0.226546242	0.959449204760617	0.644843137599558
RP11-761I4.3	7.069103331	1.282319557	0.801873379	1.599154669	0.10978624	0.226546242	0.959452088543012	0.644843137599558
KIAA0825	8.079796521	-1.17099722	0.732434883	-1.598773143	0.109871019	0.226691993	0.959116847596484	0.644563819341187
RP11-7F18.2	2.920092752	-1.99732514	1.249475647	-1.598530667	0.109924926	0.226775525	0.958903818069434	0.644403818963507
PAFAH1B1	1494.777489	0.174117143	0.108928655	1.598451224	0.109942592	0.22678428	0.958834028348755	0.644387052715054
SAMD14	144.9565707	0.3779194	0.236502328	1.597952134	0.11005363	0.226985612	0.958395628140441	0.644001670679314
ZNF551	284.944671	0.253465413	0.158635267	1.597787287	0.110090325	0.227033581	0.958250846184825	0.643909900673107
ZBBX	5.558800158	-1.455905883	0.9113785	-1.597476661	0.110159496	0.227120871	0.957978059723896	0.643742954975998
ZNF768	1986.628103	0.134103961	0.083947378	1.597476478	0.110159537	0.227120871	0.957977898084899	0.643742954975998
FUT10	174.6472879	-0.284143422	0.177902546	-1.597185808	0.110224295	0.227226658	0.957722670261575	0.643540718985903
SOST	4.057333872	-1.758388534	1.101155351	-1.59685782	0.110297404	0.227349632	0.957434709153125	0.643305744430057
GCNT2	57.48416447	0.417173588	0.26126371	1.596752901	0.110320798	0.227370116	0.957342605373331	0.643266616645471
CA14	3.338337957	1.641528509	1.028261482	1.596411553	0.110396938	0.227499289	0.957042972151615	0.643019956298557
MCM10	521.4537728	-0.142484927	0.089267065	-1.596164577	0.110452054	0.22758511	0.956826203445136	0.64285615552993
CNKSR2	58.73225498	-0.767766708	0.481062041	-1.595982727	0.11049265	0.227613242	0.956666610400663	0.642802475316341
PSMG3	314.7347284	-0.187320204	0.117367397	-1.596015654	0.110485298	0.227613242	0.956695508605765	0.642802475316341
RAB9A	247.0812345	-0.192373441	0.120579813	-1.595403387	0.110622059	0.227811535	0.956158262301348	0.64242428965104
SMAD6	1549.644171	0.135493221	0.084928988	1.595370723	0.110629359	0.227811535	0.956129603956486	0.64242428965104
TMEM129	1073.143265	0.129738637	0.081315958	1.595488028	0.110603145	0.227811535	0.956232523693831	0.64242428965104
MAGI3	243.0316163	-0.297881163	0.186726858	-1.59527754	0.110650186	0.227826656	0.956047851698714	0.642395464293584
NGF	17.14618091	0.728568439	0.456908288	1.594561662	0.110810292	0.228128511	0.955419900697599	0.641820434161347
MOB1B	226.052993	0.222065425	0.139300894	1.594142134	0.110904204	0.228294034	0.955051990916692	0.641505437763965
CNGB1	83.87381353	-0.576861576	0.361907811	-1.593946189	0.110948088	0.228356547	0.954880177687983	0.641386532621844
EIF3D	5370.924468	-0.090360328	0.056702832	-1.593576998	0.11103081	0.228498972	0.954556491877136	0.641115749448537
SLC11A1	21.24196888	-0.711219908	0.446355023	-1.593395103	0.111071584	0.228527214	0.954397034582821	0.641062074866426
DHRS12	49.97021414	-0.390425507	0.245021504	-1.593433637	0.111062945	0.228527214	0.954430814743411	0.641062074866426
AC073283.4	2.445730892	-2.466539591	1.548182001	-1.593184516	0.111118804	0.228596531	0.95421244166745	0.640930364400006
MAP3K9	739.2771343	0.208093755	0.130670796	1.592503915	0.111271524	0.228882843	0.953615963715384	0.640386760709855
C5orf28	290.1996426	0.23198984	0.14570837	1.592151774	0.111350606	0.228989757	0.953307415075925	0.640183943764346
ENDOV	174.6472648	-0.273451223	0.171748941	-1.592156679	0.111349504	0.228989757	0.953311713165577	0.640183943764346
CKLF-CMTM1	6.013663083	1.209437627	0.759778552	1.591829124	0.111423104	0.229110962	0.953024747229162	0.639954131141383
ENDOU	10.82358273	1.066633031	0.670499751	1.590803023	0.111653912	0.229475335	0.952126056020669	0.639263987464649
MYRIP	6.338703691	-1.989435378	1.250635569	-1.590739483	0.111668217	0.229475335	0.952070418161582	0.639263987464649
AC025335.1	10.23851545	1.517151651	0.953734776	1.590747962	0.111666308	0.229475335	0.952077842613005	0.639263987464649
ZKSCAN8	478.5109148	0.221372772	0.139156383	1.590820105	0.111650067	0.229475335	0.952141011977034	0.639263987464649
ALG3	3447.99442	-0.124842558	0.078477618	-1.590804618	0.111653553	0.229475335	0.952127452406759	0.639263987464649
ZFAND6	374.0532274	-0.18093347	0.113785287	-1.590130638	0.111805361	0.22967336	0.951537371790406	0.638889376054238
PM20D1	13.18201172	1.035690567	0.651310463	1.590164177	0.111797803	0.22967336	0.951566730925015	0.638889376054238
MB21D2	148.3962604	0.250307431	0.15740585	1.590204118	0.111788803	0.22967336	0.951601694113635	0.638889376054238
PPIL6	27.96725149	-0.697856509	0.438950383	-1.58983005	0.111873118	0.229784611	0.951274257589684	0.638679059988787
BZW1P2	312.3544165	-0.315102095	0.198207495	-1.589758725	0.111889201	0.229789709	0.951211827434368	0.638669424840901
FAM218A	11.24420144	-0.878642564	0.552835498	-1.58933818	0.111984063	0.229956579	0.950843779505179	0.638354160856094
SMIM3	142.8857599	-0.287418086	0.180863757	-1.58914141	0.112028471	0.230019813	0.950671591375697	0.638234753956438
C6orf52	32.24898348	-0.485359573	0.305452709	-1.588984345	0.112063927	0.230036704	0.950534162838038	0.638202863665459
ADRA2C	183.2551669	0.265909962	0.167344619	1.588996184	0.112061254	0.230036704	0.950544521952038	0.638202863665459
NDUFA10	231.0600575	-0.247725841	0.155918305	-1.588818198	0.112101444	0.230085762	0.950388793139257	0.638110255195548
UTP11L	1025.44433	-0.142557645	0.089747723	-1.588426319	0.11218997	0.230239491	0.950045968109839	0.637820183519248
HDGFP1	2.661448343	2.473327743	1.557782774	1.587723131	0.11234896	0.230537774	0.949430943434898	0.637257904566353
FXR2	1016.169848	0.16423856	0.103518072	1.586568972	0.112610299	0.231045977	0.948421888398274	0.636301589066555
ZNF579	681.3292784	0.178745196	0.112667973	1.586477419	0.11263105	0.231060494	0.948341867168962	0.636274302484819
NUP188	3227.010036	-0.109788323	0.069238435	-1.585655741	0.112817424	0.231400444	0.947623820896369	0.635635812080185
PRTN3	5.935237615	-1.163213277	0.733598718	-1.585626104	0.112824151	0.231400444	0.947597925854813	0.635635812080185
PRSS16	107.3911056	-0.328342934	0.207121092	-1.585270389	0.112904914	0.231453703	0.947287155713285	0.635535866600325
CLIP4	179.1318031	-0.2893695	0.182533137	-1.585298458	0.112898539	0.231453703	0.947311678166649	0.635535866600325
IVNS1ABP	4974.917876	0.143102081	0.090268483	1.585293955	0.112899562	0.231453703	0.947307742940861	0.635535866600325
RP11-793H13.8	23.16028237	1.538816967	0.97063398	1.585373064	0.112881597	0.231453703	0.947376854999798	0.635535866600325
RP11-554D15.1	2.939068809	-2.551759683	1.609849385	-1.585092187	0.11294539	0.231508591	0.947131490626044	0.635432888211184
FAM188B	58.76904106	0.351568295	0.221828151	1.584867803	0.112996373	0.231584998	0.946935496440174	0.635289577487097
PSAT1	1836.09575	0.133517196	0.084272713	1.584346714	0.113114841	0.231743464	0.946480410622184	0.634992505678663
RUFY1	488.0903322	-0.138381414	0.087341566	-1.584370654	0.113109396	0.231743464	0.946501316723897	0.634992505678663
CTD-2132N18.2	12.71535068	-1.01737773	0.642102387	-1.584447823	0.113091846	0.231743464	0.946568706877066	0.634992505678663
CNOT10	1008.384186	-0.143864898	0.0908172	-1.584115108	0.113167527	0.231823295	0.946278174454255	0.634842925656133
WDR46	1509.707431	0.132086139	0.083386356	1.584025798	0.113187848	0.231836815	0.94620019708623	0.634817598217907
PHF7	29.71532206	-0.64260509	0.405723616	-1.58384936	0.113228004	0.231890951	0.946046148425378	0.634716198354009
PPME1	1489.605095	0.119727083	0.075600028	1.583690978	0.113264059	0.231936679	0.945907878788288	0.634630565602321
CEP135	132.9414056	0.276578836	0.174670277	1.58343389	0.113322604	0.232028443	0.945683454537786	0.634458774243586
UBAP1	3023.684518	0.091513522	0.057807907	1.583062355	0.113407253	0.232173627	0.945359169101424	0.634187114049927
FAM86B2	2.249661089	-2.649449935	1.674107846	-1.582604097	0.113511729	0.232359362	0.944959261142227	0.633839824656903
SLC46A3	41.25929312	-0.489441223	0.309289662	-1.582468747	0.113542602	0.232370346	0.944841157483394	0.633819295344884
GRK5	24.27908792	0.593967367	0.375344321	1.582459982	0.113544601	0.232370346	0.94483351148082	0.633819295344884
JAK1	1395.226351	-0.201545279	0.127425144	-1.5816759	0.113723577	0.232708436	0.944149488702573	0.633187872657227
PRR5-ARHGAP8	67.32791638	-0.559108736	0.353542503	-1.581447014	0.113775865	0.232787238	0.943949854012747	0.633040832519148
IFNGR2	1439.971706	0.092956321	0.058802454	1.580823832	0.113918324	0.23305049	0.943406413128796	0.632549979605146
BAG2	624.3374713	-0.121039294	0.076592414	-1.580303948	0.114037276	0.233265596	0.942953165198933	0.632149309938132
TERF2IP	656.970755	0.132751857	0.084053226	1.579378488	0.114249269	0.233670941	0.942146569991433	0.631395292520183
COBLL1	208.3198476	0.515732823	0.326708424	1.578572161	0.114434224	0.234020898	0.941444071071542	0.63074535848373
ZFP37	42.3020301	-0.440889736	0.279388423	-1.578052989	0.114553437	0.234207995	0.940991875939957	0.630398283793466
KIF20B	776.2840639	0.152257236	0.096483747	1.578060978	0.114551602	0.234207995	0.940998832839533	0.630398283793466
PDCD4-AS1	24.34059539	0.571953331	0.362458159	1.577984429	0.114569187	0.234211855	0.940932168714356	0.630391126211651
UACA	1933.13656	-0.209977813	0.133083942	-1.57778474	0.114615071	0.234273098	0.940758272230821	0.63027757935412
NANP	91.3595533	-0.362737165	0.229910307	-1.577733372	0.114626876	0.234273098	0.940713543537574	0.63027757935412
NMD3	1219.531635	0.126519253	0.080196744	1.577610848	0.114655039	0.234302314	0.940606853609104	0.630223422233304
PER1	401.6412195	0.246650012	0.156396378	1.577082637	0.114776512	0.234522184	0.940146977377612	0.629816070078525
BCL2L12	333.2395013	0.243921996	0.15467463	1.577000675	0.11479537	0.234532354	0.940075627826554	0.629797237407593
GPR115	26.45890649	0.706883544	0.448293068	1.576833537	0.114833833	0.23458257	0.939930138763356	0.62970426005526
SMPD1	1056.314866	0.176218239	0.111761719	1.57673164	0.114857287	0.234602118	0.939841446237376	0.629668071369848
C15orf39	2545.255044	0.108492894	0.06883415	1.57614924	0.114991413	0.234819304	0.939334589437303	0.629266203522935
FBXO48	21.4577785	-0.650806137	0.412899286	-1.576186153	0.114982909	0.234819304	0.939366708155981	0.629266203522935
DNAH17	90.35017346	0.490288192	0.311091279	1.576026797	0.115019628	0.234820158	0.939228041344523	0.629264624066703
KB-431C1.4	8.361320412	-1.072746795	0.68064466	-1.57607465	0.1150086	0.234820158	0.939269683186412	0.629264624066703
PMF1	1321.23351	-0.142661905	0.09054885	-1.575524208	0.115135495	0.235028311	0.938790767541274	0.628879820406927
GSDMB	13.0592352	-1.354063684	0.859725987	-1.574994481	0.115257718	0.23522097	0.938329983312868	0.628523963423616
SP1	1900.653754	0.136145674	0.086438723	1.575054206	0.115243933	0.23522097	0.938381928706006	0.628523963423616
ADIPOR2	1089.732661	-0.160154976	0.101701153	-1.574760673	0.115311697	0.23530271	0.938126636461622	0.628373070991133
DYNLRB1	6139.803852	-0.076238298	0.048421639	-1.574467533	0.115379402	0.235412435	0.93787171627728	0.628170600501726
SAFB	1370.165048	-0.17713303	0.112522059	-1.574207149	0.115439567	0.235506753	0.937645310898132	0.62799663525021
P4HTM	478.8257009	-0.21611067	0.137308913	-1.573901246	0.115510282	0.235622567	0.937379355883392	0.627783116880603
ZNF589	86.74569213	-0.396576146	0.251999011	-1.57372104	0.115551956	0.235679121	0.937222698624363	0.62767889026367
ITFG1	553.3808097	-0.348582672	0.221780247	-1.571748053	0.116008993	0.236582734	0.935508343024024	0.626016953715452
HCFC1R1	651.6875468	0.157776689	0.100412432	1.571286405	0.116116138	0.23677266	0.935107417149537	0.625668446782852
REXO1	797.4831599	0.556835647	0.354415655	1.571137277	0.116150766	0.23681469	0.934977921735668	0.625591361121158
